title,category,price_rwf,in_stock,date,shop,product_id
BoomMax Elite 30W Bluetooth Speaker,Speakers,140000.0,True,2026-07-28,amahaho,8475118272683.0
"Bosch  Bottom Freezer Fridge, 505L",uncategorised,1600000.0,True,2026-07-28,amahaho,4498511003746.0
Bosch Steam Iron with 2400W Power and 300ML Water Tank Capacity in Black and Red,uncategorised,75000.0,True,2026-07-28,amahaho,4498510970978.0
Bosch Top Mount Freezer Fridge 250L,uncategorised,620000.0,True,2026-07-28,amahaho,4498511036514.0
"Bosch Top Mount Freezer Fridge, 321L",uncategorised,800000.0,True,2026-07-28,amahaho,4498511069282.0
Broccoli /Pc,Fruits & Vegetables,2300.0,True,2026-07-28,amahaho,7448785944747.0
Brown Bread,uncategorised,3000.0,True,2026-07-28,amahaho,7656770338987.0
Brown Sugar,Sugars & Sweeteners,2750.0,True,2026-07-28,amahaho,7235416162475.0
Brown Sugar - Isukari,Sugars & Sweeteners,5800.0,True,2026-07-28,amahaho,7253653946539.0
Brown Sugar ILLOVO / 1Kg,uncategorised,2300.0,True,2026-07-28,amahaho,7866171195563.0
Brown rice / 1kg,uncategorised,2500.0,True,2026-07-28,amahaho,8170749591723.0
Cabbage - Ishu /Pc,Fruits & Vegetables,1000.0,True,2026-07-28,amahaho,7448737579179.0
Captain Fish Fillet /Kg,Fish,16000.0,True,2026-07-28,amahaho,7498904764587.0
Cassava leaves - Isombe /Bunch,Fruits & Vegetables,800.0,True,2026-07-28,amahaho,7452771877035.0
Cassava leaves - Isombe /Kg,Fruits & Vegetables,2000.0,True,2026-07-28,amahaho,7452772434091.0
Cassava/ Imyumbati /Kg,uncategorised,1000.0,True,2026-07-28,amahaho,7599421128875.0
Cauliflower - Choufleur /Pc,Fruits & Vegetables,2000.0,True,2026-07-28,amahaho,7448733417643.0
Celery - Celerie /Bunch,Fruits & Vegetables,550.0,True,2026-07-28,amahaho,7452769943723.0
Charcoal Colgate / 1Pc,uncategorised,3000.0,True,2026-07-28,amahaho,8159265882283.0
Charcoals/ Amakara / 1 Bundle,uncategorised,15500.0,True,2026-07-28,amahaho,8159269093547.0
Chayote/ Ibishayote,uncategorised,2500.0,True,2026-07-28,amahaho,8159261360299.0
Chicken Breast /Kg,meat,10500.0,True,2026-07-28,amahaho,7469691797675.0
Chicken Leg /Kg,Meat,9500.0,True,2026-07-28,amahaho,7469758251179.0
Chicken Masala,uncategorised,2800.0,True,2026-07-28,amahaho,7888412049579.0
Chicken Wings - Ailes de Poules /Kg,Meat,8500.0,True,2026-07-28,amahaho,7470594654379.0
Chicken thighs/ 1kg,uncategorised,8500.0,True,2026-07-28,amahaho,8153221562539.0
Chocolate France Belle /100g,Cookies,2400.0,True,2026-07-28,amahaho,7329621278891.0
Clear Liquid Detergent 5L,Cleaning Product,4000.0,True,2026-07-28,amahaho,7243879317675.0
Clear Paper Napkins,Kitchen Supplies,800.0,True,2026-07-28,amahaho,7235416260779.0
Clear Toilet Paper /10 Packs,Toilet Paper,4000.0,True,2026-07-28,amahaho,7331413786795.0
Cloves - Clous de girofle / 1kg,uncategorised,32500.0,True,2026-07-28,amahaho,7910702481579.0
Cloves - Clous de girofle / 1spoon,uncategorised,2000.0,True,2026-07-28,amahaho,7910701957291.0
Coca Cola 1.5L,Soft Drink,2700.0,True,2026-07-28,amahaho,7579562246315.0
Coca Cola 12 x 50cl,Soft Drink,10440.0,True,2026-07-28,amahaho,7578790658219.0
Coca Zero 12 x 50cl,Soft Drink,13200.0,True,2026-07-28,amahaho,7579142750379.0
Coconut - Noix de Coco /Pc,Fruits & Vegetables,4000.0,True,2026-07-28,amahaho,7467248058539.0
Coeur de Boeuf /Kg,Fruits & Vegetables,5500.0,True,2026-07-28,amahaho,7467242848427.0
Colgate Toothpaste 140g,Toothpaste,3000.0,True,2026-07-28,amahaho,7334162333867.0
Collard Greens - Sukuma wiki /Bunch,Fruits & Vegetables,600.0,True,2026-07-28,amahaho,7452737634475.0
Cooking Salt/ Sel de cuisine/ Umunyu /1kg,uncategorised,710.0,True,2026-07-28,amahaho,7888421585067.0
Copper Vinyl Paint / 1L,uncategorised,14110.0,True,2026-07-28,amahaho,8587758403755.0
Cream fresh / Crème fraîche,uncategorised,4500.0,True,2026-07-28,amahaho,7888400777387.0
Crystal Olive Oil/ 5L,uncategorised,25000.0,True,2026-07-28,amahaho,7888394617003.0
Crystal sunflower oil/ Igihwagari /1L,uncategorised,6500.0,True,2026-07-28,amahaho,7888396615851.0
Cube Maggi /400g,Seasonings & Spices,2200.0,True,2026-07-28,amahaho,7329627275435.0
Cube Maggi/Pc,"Herbs, Spices & Seasonings",200.0,True,2026-07-28,amahaho,7235416195243.0
Cucumber - Concombre / pc,Fruits & Vegetables,550.0,True,2026-07-28,amahaho,7452766404779.0
Culino Lemon Mayonnaise 500mL,Condiment,7500.0,True,2026-07-28,amahaho,7235416064171.0
Curry powder / Poudre de curry,uncategorised,3000.0,True,2026-07-28,amahaho,7888408379563.0
Digifon BoomAir Bass Black Earbuds,Earbuds,42000.0,True,2026-07-28,amahaho,8475104149675.0
Digifon BoomAir Hifi 3 Blue Earbuds,Earbuds,70000.0,True,2026-07-28,amahaho,8475105657003.0
Digifon BoomAir Hifi Earbuds,Earbuds,65000.0,True,2026-07-28,amahaho,8475106476203.0
Digifon BoomMax 20W Speaker,Speakers,125000.0,True,2026-07-28,amahaho,8475109589163.0
Diluted Natural Pineapple Juice /500ml,Juice,1000.0,True,2026-07-28,amahaho,7332566368427.0
Din Pic Toilet Cleaner /800ml,Toilet Bowl Cleaners,2500.0,True,2026-07-28,amahaho,7298152890539.0
Dishwashing liquid / 5L,uncategorised,3500.0,True,2026-07-28,amahaho,7887638298795.0
Dishwashing soap / savon à vaisselle,uncategorised,3000.0,True,2026-07-28,amahaho,7887638790315.0
Doritos Cheese Flavored Chips,uncategorised,1700.0,False,2026-07-28,amahaho,8477448863915.0
Doritos Chips Sweet Chilli,uncategorised,1700.0,True,2026-07-28,amahaho,8477412753579.0
Doritos Flamin’ Hot Tortilla Chips,uncategorised,1700.0,False,2026-07-28,amahaho,8477422715051.0
Eggplant - Aubergine - Ikibiringanya /Pc,Fruits & Vegetables,600.0,True,2026-07-28,amahaho,7448651497643.0
"Elekta Platinum Stainless Steel Tea Maker 1.7L (Kettle), 0.9L (Tea Pot)",Tea & Coffee Maker,38000.0,True,2026-07-28,amahaho,4460759384162.0
Enduit - Undercoat 4L,Enduit - Undercoat,3220.0,True,2026-07-28,amahaho,7526864486571.0
Epinard - Spinach /Bunch,Fruits & Vegetables,1300.0,True,2026-07-28,amahaho,7452761718955.0
Epoxy Resin 1Kg,Epoxy,21200.0,True,2026-07-28,amahaho,7526864978091.0
Everyday  soluble coffee -  Café Soluble,Coffee,5500.0,True,2026-07-28,amahaho,7500022841515.0
Everyday - Air Freshener - Desodorissant,air freshener,4500.0,True,2026-07-28,amahaho,7500851511467.0
Everyday - Sugar Cubes - Sucre en Morceaux /Kg,Sugars & Sweeteners,9500.0,True,2026-07-28,amahaho,7499982864555.0
Everyday Bisccuit - Petit Beurre,biscuit,3200.0,True,2026-07-28,amahaho,7497625108651.0
Everyday Coffee Filter - Filtre à Café,Coffee Maker,3000.0,True,2026-07-28,amahaho,7501379567787.0
Everyday Cornflakes,uncategorised,11000.0,True,2026-07-28,amahaho,8118358540459.0
Everyday Dish Sponge - Éponge à vaisselle,Dish Sponges,700.0,True,2026-07-28,amahaho,7501380288683.0
Everyday Extra Virgin Oil 1L,Cooking Oil,15000.0,True,2026-07-28,amahaho,7045093523627.0
Everyday Gin /70cl,Gin,7150.0,True,2026-07-28,amahaho,7501379207339.0
Everyday Grenadine Syrup Juice - Jus de Grenadine au Sirop /1L,Juice,4200.0,True,2026-07-28,amahaho,7507050954923.0
Everyday Hand Washing Cream - Creme Lavante Pour le Main,Soap,1700.0,True,2026-07-28,amahaho,7507040698539.0
Everyday Makeup Remover Disc - Disque a Demaquiller,Makeup Remover,2000.0,True,2026-07-28,amahaho,7507045744811.0
Everyday Mayonnaise,Appetizer,6500.0,True,2026-07-28,amahaho,7507300417707.0
Everyday Muesli - Céréale-Musli /Kg,Snacks,9000.0,True,2026-07-28,amahaho,7501378748587.0
Everyday Oatmeal - Flocons d'Avoine - Porici,Snacks,7000.0,True,2026-07-28,amahaho,7501379403947.0
Everyday Paris Mushroom,Vegetables,5000.0,True,2026-07-28,amahaho,7501382844587.0
Everyday Speculoose Biscuits   /1kg,Cookies,15200.0,True,2026-07-28,amahaho,7329612628139.0
Everyday Strawberry Jam /700g,Jams & Jellies,6900.0,True,2026-07-28,amahaho,7328939933867.0
Everyday Toothpaste - Dentifrice   /125g,Cleaning Product,2500.0,True,2026-07-28,amahaho,7502235500715.0
Everyday White Rum - Rhum Blanc /70Cl,Rum,12500.0,True,2026-07-28,amahaho,7502460813483.0
Evy Baby Diapers Jumbo Pack,Diapers,25000.0,True,2026-07-28,amahaho,7750626508971.0
Evy Baby Diapers Jumbo Pack Size 2,uncategorised,25000.0,False,2026-07-28,amahaho,7864018534571.0
Evy Baby Diapers Mini Pack,Diapers,12500.0,True,2026-07-28,amahaho,7750819250347.0
Evy Baby Jumbo/ Size 4/ Pc,uncategorised,25000.0,True,2026-07-28,amahaho,8141579092139.0
Fanta Citron  1.5L,Soft Drink,2700.0,True,2026-07-28,amahaho,7579552841899.0
Fanta Fiesta 12 x 50cl,Soft Drink,9800.0,True,2026-07-28,amahaho,7578793967787.0
Fanta Orange 1.5L,Soft Drink,2300.0,True,2026-07-28,amahaho,7579582496939.0
Fanta Orange 12 x 50cl,Soft Drink,10440.0,True,2026-07-28,amahaho,7578791280811.0
Fanta Pineapple 1.5L,Soft Drink,2700.0,True,2026-07-28,amahaho,7579574763691.0
Fanta Pineapple 12 x 50cl,Soft Drink,9800.0,True,2026-07-28,amahaho,7578791903403.0
Fanta Sprite 1.5L,Soft Drink,2700.0,True,2026-07-28,amahaho,7579577811115.0
Ferrero Rocher Chocolate /200g,Cookies,21700.0,True,2026-07-28,amahaho,7329622360235.0
Fish Masala Powder,uncategorised,1700.0,True,2026-07-28,amahaho,7888410149035.0
Floor Cleaning Towels,uncategorised,2200.0,True,2026-07-28,amahaho,8223249727659.0
Fresh Beans / Ibitonore / 1kg,uncategorised,4000.0,True,2026-07-28,amahaho,7888398614699.0
Fresh Carrots/ Kg,Fruits & Vegetables,1700.0,True,2026-07-28,amahaho,7448647368875.0
Fresh Fish / Poisson frais / 1kg,uncategorised,6875.0,True,2026-07-28,amahaho,7888404381867.0
Garam Masala / 50g,uncategorised,2500.0,True,2026-07-28,amahaho,8453642289323.0
Garlic - Tungurusumu /kg,Fruits & Vegetables,8000.0,True,2026-07-28,amahaho,7548863316139.0
Garlic /Tungurusumu1/2kg,uncategorised,7000.0,True,2026-07-28,amahaho,7599430828203.0
Garlic 1/2 Kg,uncategorised,4000.0,True,2026-07-28,amahaho,8332177277099.0
Garlic 1/4,uncategorised,2000.0,True,2026-07-28,amahaho,8332179144875.0
Garlic Powder /60g,Garlic,2.0,True,2026-07-28,amahaho,7329633009835.0
Garlic Powder Tropical Heat /50g,Garlic,2000.0,True,2026-07-28,amahaho,7329631240363.0
Ginger / Tangawizi 1kg,uncategorised,3500.0,True,2026-07-28,amahaho,7599418146987.0
Gishwati Farms Gouda Cheese 500g,Dairy,8200.0,True,2026-07-28,amahaho,7235416228011.0
Gishwati Gouda Cheese - Fromage ya Gishwati 500g,Cheese,8200.0,True,2026-07-28,amahaho,7338971496619.0
Golden Aluminium Foil,Foil,13300.0,True,2026-07-28,amahaho,7331495674027.0
Gooseberries - Groseilles /Kg,Fruits & Vegetables,3500.0,True,2026-07-28,amahaho,7467234230443.0
Gorilla Coffee 500g,Coffee,10950.0,True,2026-07-28,amahaho,7328221692075.0
Granadilla - Grenadille - Yellow Passion /Kg,Fruits & Vegetables,5700.0,True,2026-07-28,amahaho,7467231412395.0
Green Amaranth - Imbwija /Bunch,Fruits & Vegetables,300.0,True,2026-07-28,amahaho,7452758933675.0
Green Apple - Pomme Verte /Pc,Fruits & Vegetables,800.0,True,2026-07-28,amahaho,7467203133611.0
Green Banana - Igitoki - Banane Verte /Kg,Bananas,550.0,True,2026-07-28,amahaho,7498911776939.0
Green Beans - Haricot Vert - Imiteja /Kg,Fruits & Vegetables,1700.0,True,2026-07-28,amahaho,7498911678635.0
Green EggPlant - Intoryi /Kg,Fruits & Vegetables,1000.0,True,2026-07-28,amahaho,7452752412843.0
Green Lemon - Indimu - Citron Vert /kg,Fruits & Vegetables,2500.0,True,2026-07-28,amahaho,7464595652779.0
Green Orange /Kg,Fruits & Vegetables,1650.0,True,2026-07-28,amahaho,7467237179563.0
Green Pepper /Kg,Fruits & Vegetables,4000.0,True,2026-07-28,amahaho,7448655888555.0
Groundnuts - Ubunyobwa /1kg,Nuts & Seeds,3300.0,True,2026-07-28,amahaho,7333605703851.0
Haricot Jaune/ Kg,uncategorised,2280.0,True,2026-07-28,amahaho,7599428042923.0
Heineken/ PC,uncategorised,1350.0,True,2026-07-28,amahaho,7600119152811.0
Indesit 4 Gas + 2 Electric Cooker,uncategorised,525000.0,True,2026-07-28,amahaho,4498512216162.0
Indomie Chicken Flavor Noodle Jumbo Pack 120g / 40pcs,Pasta & Noodles,15500.0,True,2026-07-28,amahaho,7235415998635.0
Indomie Chicken Flavor Noodles 70g / Pc,uncategorised,500.0,True,2026-07-28,amahaho,8437210349739.0
Infinix Smart 10,Phone,212500.0,True,2026-07-28,amahaho,4479015190626.0
Inyange Apple Juice - Jus ya Pomme 12 x 1L,Juice,25000.0,True,2026-07-28,amahaho,7578761461931.0
Inyange Apple Juice - Jus ya Pomme 12 x 500ml,Juice,12500.0,True,2026-07-28,amahaho,7578757562539.0
Inyange Apple Juice / 1L,uncategorised,2500.0,True,2026-07-28,amahaho,8059136016555.0
Inyange Apple Juice 250ml,uncategorised,1000.0,True,2026-07-28,amahaho,8487126859947.0
Inyange Apple Juice 250ml x 24,uncategorised,8300.0,True,2026-07-28,amahaho,8487126663339.0
Inyange Apple Juice 500ml,uncategorised,1200.0,True,2026-07-28,amahaho,8487127548075.0
Inyange Butter,uncategorised,90000.0,True,2026-07-28,amahaho,8477375594667.0
Inyange Cocktail Juice,uncategorised,24000.0,True,2026-07-28,amahaho,8487178764459.0
Inyange Cocktail Juice 1L x 12,uncategorised,24000.0,True,2026-07-28,amahaho,8183191404715.0
Inyange Guava Juice,uncategorised,24000.0,True,2026-07-28,amahaho,8487181123755.0
Inyange Long Life Milk 12 x 1L *Choose Whole or Low Fat*,Milk,17900.0,True,2026-07-28,amahaho,6936583569579.0
Inyange Long Life Milk 500ml x 12 *Choose Whole or Low Fat,Milk,8500.0,True,2026-07-28,amahaho,6936596709547.0
Inyange Long Life UHT Milk 1L,Milk,2000.0,True,2026-07-28,amahaho,7996746367147.0
Inyange Long Life UHT Milk 500mL,Milk,900.0,True,2026-07-28,amahaho,7996745744555.0
Inyange Mango Juice - Jus y'Imyembe 12 x 1L,Juice,25000.0,True,2026-07-28,amahaho,7578773553323.0
Inyange Mango Juice - Jus y'Imyembe 12 x 500ml,Juice,12700.0,True,2026-07-28,amahaho,7578774044843.0
Inyange Mango Juice 1L,uncategorised,1920.0,True,2026-07-28,amahaho,8059258241195.0
Inyange Mango Juice 250ml,uncategorised,500.0,True,2026-07-28,amahaho,8487183974571.0
Inyange Mineral Water 500mL x 24,Water,9600.0,True,2026-07-28,amahaho,6927772713131.0
Inyange Mineral Water 500ml,Water,4800.0,True,2026-07-28,amahaho,6927770976427.0
Inyange Mineral Water 6 x 1L,Water,4800.0,True,2026-07-28,amahaho,6927723561131.0
Inyange Passion Fruit juice / 1L,uncategorised,2800.0,True,2026-07-28,amahaho,8059249918123.0
Inyange Plain Yoghurt 250g,Yogurt,1000.0,True,2026-07-28,amahaho,7330923315371.0
Inyange Premium Passion Juice 12 x 1L,Juice,25000.0,True,2026-07-28,amahaho,7578782531755.0
Inyange Strawberry (Fraise) Yoghurt 400g,Yogurt,1200.0,True,2026-07-28,amahaho,7330919678123.0
Inyange Water 18.9L,Water,4550.0,True,2026-07-28,amahaho,6877685940395.0
Irish Potatoes Umweru / ibirayi by'Umweru/ 1kg,Potatoes,1100.0,True,2026-07-28,amahaho,7304277295275.0
Iturize Baby Diapers Jumbo Pack,Diapers,25000.0,True,2026-07-28,amahaho,7750785859755.0
Iturize Baby Medium,uncategorised,25000.0,False,2026-07-28,amahaho,7886794260651.0
Iturize Baby Wipes - Lingettes Iturize /260 Wipes,Baby Wipes,5000.0,True,2026-07-28,amahaho,7330148221099.0
Iturize X-Large,uncategorised,25000.0,False,2026-07-28,amahaho,7865075663019.0
JIK Bleach 750mL,Cleaning Product,5000.0,True,2026-07-28,amahaho,7235416326315.0
Jambo Basmati Rice 10kg,Rice,34000.0,True,2026-07-28,amahaho,7040821231787.0
Jambo Basmati Rice 1kg,Rice,4800.0,True,2026-07-28,amahaho,7040821362859.0
Jambo Basmati Rice 2kg,Rice,9000.0,True,2026-07-28,amahaho,7040821526699.0
Jambo Basmati Rice 5kg,Rice,19850.0,True,2026-07-28,amahaho,7040821690539.0
Jambo Extra Virgin Olive Oil 1L,Cooking Oil,24000.0,True,2026-07-28,amahaho,7045093425323.0
Jambo Sunflower Oil 5L,Cooking Oil,24000.0,True,2026-07-28,amahaho,7045093392555.0
Jibu Drinking Water 20L,Water,27800.0,True,2026-07-28,amahaho,6877746462891.0
Jibu Drinking Water 20L Jerricane,Water,2900.0,True,2026-07-28,amahaho,6877884874923.0
Jibu Drinking Water for Dispenser 20L,Water,2900.0,True,2026-07-28,amahaho,6877775855787.0
Karibu Tomato Paste /70g,Tomato Paste,500.0,True,2026-07-28,amahaho,7299760193707.0
Kenzy Tomato Paste /70g,Tomato Paste,300.0,True,2026-07-28,amahaho,7299772645547.0
Kinazi Cassava Flour /2kg,Flour,6100.0,True,2026-07-28,amahaho,7299029270699.0
Klin Laundry Detergent 3.5 kg,Cleaning Product,10000.0,True,2026-07-28,amahaho,7235416424619.0
Klin washing powder / 15kgs,uncategorised,28000.0,False,2026-07-28,amahaho,8015880421547.0
LAL QILLA BASMATI RICE / 1Kg,uncategorised,8500.0,True,2026-07-28,amahaho,8458663395499.0
Latex Matt 20L,Latex Matt,35670.0,True,2026-07-28,amahaho,7526864355499.0
Latex Matt 4L,Latex Matt,7230.0,True,2026-07-28,amahaho,7526864388267.0
Latex Matt EG 20L,Latex Matt EG,21000.0,True,2026-07-28,amahaho,7526864453803.0
Latex Matt EG 4L,Latex Matt EG,21000.0,True,2026-07-28,amahaho,7526864519339.0
Laying Hen Egg - Igi rya Pondeuse,Eggnog,200.0,True,2026-07-28,amahaho,7336733769899.0
Lay’s Cheese And Onion Flavored Chips,uncategorised,600.0,True,2026-07-28,amahaho,8477508894891.0
Lay’s Cheese Flavored Chips,uncategorised,600.0,True,2026-07-28,amahaho,8477500244139.0
Lay’s Cheese and Onion Flavored Chips / 160g,uncategorised,4000.0,True,2026-07-28,amahaho,8477475700907.0
Lay’s Chili and Lemon Flavored Chips,uncategorised,2800.0,True,2026-07-28,amahaho,8477483008171.0
Lay’s Edible Salt Chips,uncategorised,2800.0,True,2026-07-28,amahaho,8477545562283.0
Lay’s Kebab Flavor Chips / 97g,uncategorised,2800.0,True,2026-07-28,amahaho,8477511909547.0
Lay’s Salt and Vinegar Flavored Chips,uncategorised,600.0,True,2026-07-28,amahaho,8477514891435.0
Lay’s Tomato Flavored Chips,uncategorised,2800.0,True,2026-07-28,amahaho,8477526261931.0
Lenga Lenga - Imboga rwatsi(Dodo) /Bunch,Fruits & Vegetables,600.0,True,2026-07-28,amahaho,7452745924779.0
Lettuce - Laitue /Bunch,Fruits & Vegetables,550.0,True,2026-07-28,amahaho,7452748546219.0
Liquid Soap Simba/ Savon Liquid Simba / 5L,uncategorised,4000.0,True,2026-07-28,amahaho,8159249694891.0
Maganjo Maize Flour - Kawunga /5kgs,uncategorised,12000.0,True,2026-07-28,amahaho,8141639221419.0
Maggi seasoning Cubes/ 39 Cubes,uncategorised,2200.0,False,2026-07-28,amahaho,7887639904427.0
Mami Love Diapers Jumbo Pack,Diapers,15000.0,True,2026-07-28,amahaho,7750706364587.0
Mami Love Diapers Mini Pack,Diapers,5500.0,True,2026-07-28,amahaho,7750833438891.0
Mandarin /Kg,Fruits & Vegetables,3000.0,True,2026-07-28,amahaho,7467198742699.0
Mango - Umwembe /1kg,Fruits & Vegetables,7000.0,True,2026-07-28,amahaho,7464593031339.0
Manji Digestive Cookies - Biscuit Digestif 500g,Cookies,2900.0,True,2026-07-28,amahaho,7329608106155.0
Maraba Ground Coffee ( Café de Maraba) /500g,uncategorised,13500.0,True,2026-07-28,amahaho,7654159351979.0
Maracuja - Passion Fruits- Amatunda /Kg,Fruits & Vegetables,3700.0,True,2026-07-28,amahaho,7467186454699.0
Masaka Butter 500g,uncategorised,6500.0,True,2026-07-28,amahaho,8477365239979.0
Masaka Strawberry Yoghurt 500g,Yogurt,1100.0,True,2026-07-28,amahaho,7330928001195.0
Masaka Vanilla Yoghurt 400ml,Yogurt,1200.0,True,2026-07-28,amahaho,7330929574059.0
Mastic 1kg,Mastic,2420.0,True,2026-07-28,amahaho,7526849511595.0
Mastic 2kg,Mastic,4830.0,True,2026-07-28,amahaho,7526849544363.0
Mastic 6kg,Mastic,14500.0,True,2026-07-28,amahaho,7526849675435.0
Merez Cooking Gas - 12kg,uncategorised,24600.0,True,2026-07-28,amahaho,8262825115819.0
Merez Cooking Gas - 15Kg,uncategorised,33800.0,True,2026-07-28,amahaho,8262826623147.0
Merez Cooking Gas - 20Kg,Gas Oven,43000.0,True,2026-07-28,amahaho,8262832554155.0
Merez Cooking Gas - 25Kg,uncategorised,53300.0,True,2026-07-28,amahaho,8262834192555.0
